bucket,s3_image,category,label,local_image
nir-presto,dogs_vs_cats/dog/dog.10355.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10355.jpg
nir-presto,dogs_vs_cats/dog/dog.10356.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10356.jpg
nir-presto,dogs_vs_cats/dog/dog.10357.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10357.jpg
nir-presto,dogs_vs_cats/dog/dog.10358.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10358.jpg
nir-presto,dogs_vs_cats/dog/dog.10359.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10359.jpg
nir-presto,dogs_vs_cats/dog/dog.1036.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1036.jpg
nir-presto,dogs_vs_cats/dog/dog.10360.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10360.jpg
nir-presto,dogs_vs_cats/dog/dog.10361.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10361.jpg
nir-presto,dogs_vs_cats/dog/dog.10362.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10362.jpg
nir-presto,dogs_vs_cats/dog/dog.10363.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10363.jpg
nir-presto,dogs_vs_cats/dog/dog.10364.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10364.jpg
nir-presto,dogs_vs_cats/dog/dog.10365.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10365.jpg
nir-presto,dogs_vs_cats/dog/dog.10366.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10366.jpg
nir-presto,dogs_vs_cats/dog/dog.10367.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10367.jpg
nir-presto,dogs_vs_cats/dog/dog.10368.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10368.jpg
nir-presto,dogs_vs_cats/dog/dog.10369.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10369.jpg
nir-presto,dogs_vs_cats/dog/dog.1037.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1037.jpg
nir-presto,dogs_vs_cats/dog/dog.10370.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10370.jpg
nir-presto,dogs_vs_cats/dog/dog.10371.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10371.jpg
nir-presto,dogs_vs_cats/dog/dog.10372.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10372.jpg
nir-presto,dogs_vs_cats/dog/dog.10373.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10373.jpg
nir-presto,dogs_vs_cats/dog/dog.10374.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10374.jpg
nir-presto,dogs_vs_cats/dog/dog.10375.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10375.jpg
nir-presto,dogs_vs_cats/dog/dog.10376.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10376.jpg
nir-presto,dogs_vs_cats/dog/dog.10377.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10377.jpg
nir-presto,dogs_vs_cats/dog/dog.10378.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10378.jpg
nir-presto,dogs_vs_cats/dog/dog.10379.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10379.jpg
nir-presto,dogs_vs_cats/dog/dog.1038.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1038.jpg
nir-presto,dogs_vs_cats/dog/dog.10380.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10380.jpg
nir-presto,dogs_vs_cats/dog/dog.10381.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10381.jpg
nir-presto,dogs_vs_cats/dog/dog.10382.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10382.jpg
nir-presto,dogs_vs_cats/dog/dog.10383.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10383.jpg
nir-presto,dogs_vs_cats/dog/dog.10384.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10384.jpg
nir-presto,dogs_vs_cats/dog/dog.10385.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10385.jpg
nir-presto,dogs_vs_cats/dog/dog.10386.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10386.jpg
nir-presto,dogs_vs_cats/dog/dog.10387.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10387.jpg
nir-presto,dogs_vs_cats/dog/dog.10388.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10388.jpg
nir-presto,dogs_vs_cats/dog/dog.10389.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10389.jpg
nir-presto,dogs_vs_cats/dog/dog.1039.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1039.jpg
nir-presto,dogs_vs_cats/dog/dog.10390.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10390.jpg
nir-presto,dogs_vs_cats/dog/dog.10391.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10391.jpg
nir-presto,dogs_vs_cats/dog/dog.10392.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10392.jpg
nir-presto,dogs_vs_cats/dog/dog.10393.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10393.jpg
nir-presto,dogs_vs_cats/dog/dog.10394.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10394.jpg
nir-presto,dogs_vs_cats/dog/dog.10395.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10395.jpg
nir-presto,dogs_vs_cats/dog/dog.10396.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10396.jpg
nir-presto,dogs_vs_cats/dog/dog.10397.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10397.jpg
nir-presto,dogs_vs_cats/dog/dog.10398.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10398.jpg
nir-presto,dogs_vs_cats/dog/dog.10399.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10399.jpg
nir-presto,dogs_vs_cats/dog/dog.104.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.104.jpg
nir-presto,dogs_vs_cats/dog/dog.1040.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1040.jpg
nir-presto,dogs_vs_cats/dog/dog.10400.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10400.jpg
nir-presto,dogs_vs_cats/dog/dog.10401.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10401.jpg
nir-presto,dogs_vs_cats/dog/dog.10402.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10402.jpg
nir-presto,dogs_vs_cats/dog/dog.10403.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10403.jpg
nir-presto,dogs_vs_cats/dog/dog.10404.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10404.jpg
nir-presto,dogs_vs_cats/dog/dog.10405.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10405.jpg
nir-presto,dogs_vs_cats/dog/dog.10406.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10406.jpg
nir-presto,dogs_vs_cats/dog/dog.10407.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10407.jpg
nir-presto,dogs_vs_cats/dog/dog.10408.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10408.jpg
nir-presto,dogs_vs_cats/dog/dog.10409.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10409.jpg
nir-presto,dogs_vs_cats/dog/dog.1041.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1041.jpg
nir-presto,dogs_vs_cats/dog/dog.10410.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10410.jpg
nir-presto,dogs_vs_cats/dog/dog.10411.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10411.jpg
nir-presto,dogs_vs_cats/dog/dog.10412.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10412.jpg
nir-presto,dogs_vs_cats/dog/dog.10413.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10413.jpg
nir-presto,dogs_vs_cats/dog/dog.10414.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10414.jpg
nir-presto,dogs_vs_cats/dog/dog.10415.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10415.jpg
nir-presto,dogs_vs_cats/dog/dog.10416.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10416.jpg
nir-presto,dogs_vs_cats/dog/dog.10417.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10417.jpg
nir-presto,dogs_vs_cats/dog/dog.10418.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10418.jpg
nir-presto,dogs_vs_cats/dog/dog.10419.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10419.jpg
nir-presto,dogs_vs_cats/dog/dog.1042.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1042.jpg
nir-presto,dogs_vs_cats/dog/dog.10420.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10420.jpg
nir-presto,dogs_vs_cats/dog/dog.10421.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10421.jpg
nir-presto,dogs_vs_cats/dog/dog.10422.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10422.jpg
nir-presto,dogs_vs_cats/dog/dog.10423.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10423.jpg
nir-presto,dogs_vs_cats/dog/dog.10424.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10424.jpg
nir-presto,dogs_vs_cats/dog/dog.10425.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10425.jpg
nir-presto,dogs_vs_cats/dog/dog.10426.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10426.jpg
nir-presto,dogs_vs_cats/dog/dog.10427.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10427.jpg
nir-presto,dogs_vs_cats/dog/dog.10428.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10428.jpg
nir-presto,dogs_vs_cats/dog/dog.10429.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10429.jpg
nir-presto,dogs_vs_cats/dog/dog.1043.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1043.jpg
nir-presto,dogs_vs_cats/dog/dog.10430.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10430.jpg
nir-presto,dogs_vs_cats/dog/dog.10431.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10431.jpg
nir-presto,dogs_vs_cats/dog/dog.10432.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10432.jpg
nir-presto,dogs_vs_cats/dog/dog.10433.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10433.jpg
nir-presto,dogs_vs_cats/dog/dog.10434.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10434.jpg
nir-presto,dogs_vs_cats/dog/dog.10435.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10435.jpg
nir-presto,dogs_vs_cats/dog/dog.10436.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10436.jpg
nir-presto,dogs_vs_cats/dog/dog.10437.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10437.jpg
nir-presto,dogs_vs_cats/dog/dog.10438.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10438.jpg
nir-presto,dogs_vs_cats/dog/dog.10439.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10439.jpg
nir-presto,dogs_vs_cats/dog/dog.1044.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.1044.jpg
nir-presto,dogs_vs_cats/dog/dog.10440.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10440.jpg
nir-presto,dogs_vs_cats/dog/dog.10441.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10441.jpg
nir-presto,dogs_vs_cats/dog/dog.10442.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10442.jpg
nir-presto,dogs_vs_cats/dog/dog.10443.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10443.jpg
nir-presto,dogs_vs_cats/dog/dog.10444.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10444.jpg
nir-presto,dogs_vs_cats/dog/dog.10445.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10445.jpg
nir-presto,dogs_vs_cats/dog/dog.10446.jpg,dog,1,/v3io/bigdata/dogs_vs_cats_sample/dog/dog.10446.jpg
nir-presto,dogs_vs_cats/cat/cat.0.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.0.jpg
nir-presto,dogs_vs_cats/cat/cat.1.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1.jpg
nir-presto,dogs_vs_cats/cat/cat.10.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10.jpg
nir-presto,dogs_vs_cats/cat/cat.100.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.100.jpg
nir-presto,dogs_vs_cats/cat/cat.1000.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1000.jpg
nir-presto,dogs_vs_cats/cat/cat.10000.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10000.jpg
nir-presto,dogs_vs_cats/cat/cat.10001.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10001.jpg
nir-presto,dogs_vs_cats/cat/cat.10002.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10002.jpg
nir-presto,dogs_vs_cats/cat/cat.10003.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10003.jpg
nir-presto,dogs_vs_cats/cat/cat.10004.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10004.jpg
nir-presto,dogs_vs_cats/cat/cat.10005.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10005.jpg
nir-presto,dogs_vs_cats/cat/cat.10006.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10006.jpg
nir-presto,dogs_vs_cats/cat/cat.10007.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10007.jpg
nir-presto,dogs_vs_cats/cat/cat.10008.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10008.jpg
nir-presto,dogs_vs_cats/cat/cat.10009.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10009.jpg
nir-presto,dogs_vs_cats/cat/cat.1001.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1001.jpg
nir-presto,dogs_vs_cats/cat/cat.10010.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10010.jpg
nir-presto,dogs_vs_cats/cat/cat.10011.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10011.jpg
nir-presto,dogs_vs_cats/cat/cat.10012.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10012.jpg
nir-presto,dogs_vs_cats/cat/cat.10013.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10013.jpg
nir-presto,dogs_vs_cats/cat/cat.10014.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10014.jpg
nir-presto,dogs_vs_cats/cat/cat.10015.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10015.jpg
nir-presto,dogs_vs_cats/cat/cat.10016.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10016.jpg
nir-presto,dogs_vs_cats/cat/cat.10017.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10017.jpg
nir-presto,dogs_vs_cats/cat/cat.10018.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10018.jpg
nir-presto,dogs_vs_cats/cat/cat.10019.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10019.jpg
nir-presto,dogs_vs_cats/cat/cat.1002.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1002.jpg
nir-presto,dogs_vs_cats/cat/cat.10020.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10020.jpg
nir-presto,dogs_vs_cats/cat/cat.10021.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10021.jpg
nir-presto,dogs_vs_cats/cat/cat.10022.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10022.jpg
nir-presto,dogs_vs_cats/cat/cat.10023.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10023.jpg
nir-presto,dogs_vs_cats/cat/cat.10024.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10024.jpg
nir-presto,dogs_vs_cats/cat/cat.10025.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10025.jpg
nir-presto,dogs_vs_cats/cat/cat.10026.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10026.jpg
nir-presto,dogs_vs_cats/cat/cat.10027.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10027.jpg
nir-presto,dogs_vs_cats/cat/cat.10028.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10028.jpg
nir-presto,dogs_vs_cats/cat/cat.10029.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10029.jpg
nir-presto,dogs_vs_cats/cat/cat.1003.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1003.jpg
nir-presto,dogs_vs_cats/cat/cat.10030.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10030.jpg
nir-presto,dogs_vs_cats/cat/cat.10031.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10031.jpg
nir-presto,dogs_vs_cats/cat/cat.10032.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10032.jpg
nir-presto,dogs_vs_cats/cat/cat.10033.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10033.jpg
nir-presto,dogs_vs_cats/cat/cat.10034.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10034.jpg
nir-presto,dogs_vs_cats/cat/cat.10035.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10035.jpg
nir-presto,dogs_vs_cats/cat/cat.10036.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10036.jpg
nir-presto,dogs_vs_cats/cat/cat.10037.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10037.jpg
nir-presto,dogs_vs_cats/cat/cat.10038.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10038.jpg
nir-presto,dogs_vs_cats/cat/cat.10039.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10039.jpg
nir-presto,dogs_vs_cats/cat/cat.1004.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1004.jpg
nir-presto,dogs_vs_cats/cat/cat.10040.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10040.jpg
nir-presto,dogs_vs_cats/cat/cat.10041.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10041.jpg
nir-presto,dogs_vs_cats/cat/cat.10042.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10042.jpg
nir-presto,dogs_vs_cats/cat/cat.10043.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10043.jpg
nir-presto,dogs_vs_cats/cat/cat.10044.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10044.jpg
nir-presto,dogs_vs_cats/cat/cat.10045.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10045.jpg
nir-presto,dogs_vs_cats/cat/cat.10046.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10046.jpg
nir-presto,dogs_vs_cats/cat/cat.10047.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10047.jpg
nir-presto,dogs_vs_cats/cat/cat.10048.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10048.jpg
nir-presto,dogs_vs_cats/cat/cat.10049.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10049.jpg
nir-presto,dogs_vs_cats/cat/cat.1005.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1005.jpg
nir-presto,dogs_vs_cats/cat/cat.10050.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10050.jpg
nir-presto,dogs_vs_cats/cat/cat.10051.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10051.jpg
nir-presto,dogs_vs_cats/cat/cat.10052.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10052.jpg
nir-presto,dogs_vs_cats/cat/cat.10053.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10053.jpg
nir-presto,dogs_vs_cats/cat/cat.10054.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10054.jpg
nir-presto,dogs_vs_cats/cat/cat.10055.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10055.jpg
nir-presto,dogs_vs_cats/cat/cat.10056.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10056.jpg
nir-presto,dogs_vs_cats/cat/cat.10057.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10057.jpg
nir-presto,dogs_vs_cats/cat/cat.10058.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10058.jpg
nir-presto,dogs_vs_cats/cat/cat.10059.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10059.jpg
nir-presto,dogs_vs_cats/cat/cat.1006.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1006.jpg
nir-presto,dogs_vs_cats/cat/cat.10060.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10060.jpg
nir-presto,dogs_vs_cats/cat/cat.10061.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10061.jpg
nir-presto,dogs_vs_cats/cat/cat.10062.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10062.jpg
nir-presto,dogs_vs_cats/cat/cat.10063.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10063.jpg
nir-presto,dogs_vs_cats/cat/cat.10064.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10064.jpg
nir-presto,dogs_vs_cats/cat/cat.10065.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10065.jpg
nir-presto,dogs_vs_cats/cat/cat.10066.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10066.jpg
nir-presto,dogs_vs_cats/cat/cat.10067.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10067.jpg
nir-presto,dogs_vs_cats/cat/cat.10068.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10068.jpg
nir-presto,dogs_vs_cats/cat/cat.10069.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10069.jpg
nir-presto,dogs_vs_cats/cat/cat.1007.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1007.jpg
nir-presto,dogs_vs_cats/cat/cat.10070.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10070.jpg
nir-presto,dogs_vs_cats/cat/cat.10071.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10071.jpg
nir-presto,dogs_vs_cats/cat/cat.10072.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10072.jpg
nir-presto,dogs_vs_cats/cat/cat.10073.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10073.jpg
nir-presto,dogs_vs_cats/cat/cat.10074.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10074.jpg
nir-presto,dogs_vs_cats/cat/cat.10075.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10075.jpg
nir-presto,dogs_vs_cats/cat/cat.10076.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10076.jpg
nir-presto,dogs_vs_cats/cat/cat.10077.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10077.jpg
nir-presto,dogs_vs_cats/cat/cat.10078.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10078.jpg
nir-presto,dogs_vs_cats/cat/cat.10079.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10079.jpg
nir-presto,dogs_vs_cats/cat/cat.1008.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.1008.jpg
nir-presto,dogs_vs_cats/cat/cat.10080.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10080.jpg
nir-presto,dogs_vs_cats/cat/cat.10081.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10081.jpg
nir-presto,dogs_vs_cats/cat/cat.10082.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10082.jpg
nir-presto,dogs_vs_cats/cat/cat.10083.jpg,cat,0,/v3io/bigdata/dogs_vs_cats_sample/cat/cat.10083.jpg
